phi_deg, psi_deg, phi, psi, grad_phi, grad_psi
-129, 0, -2.251474735072685, 0.0, -14.73501230040772, -4.097168316831684
-129, 3, -2.251474735072685, 0.05235987755982989, -7.875913290506702, -2.001300657991893
-129, 6, -2.251474735072685, 0.10471975511965978, -4.831249924170056, -5.119383494201606
-129, 9, -2.251474735072685, 0.15707963267948966, -6.51778457763541, -8.18100098387668
-129, 12, -2.251474735072685, 0.20943951023931956, -8.357517250902756, -0.031747186423013725
-129, 15, -2.251474735072685, 0.2617993877991494, -5.266121211298802, 2.370981858555349
-129, 18, -2.251474735072685, 0.3141592653589793, -11.24630933011067, -4.426893056862272
-129, 21, -2.251474735072685, 0.3665191429188092, -24.104368736051246, 14.413489453462683
-129, 24, -2.251474735072685, 0.4188790204786391, -6.806566755853225, 2.4551590925005047
-129, 27, -2.251474735072685, 0.47123889803846897, -18.35381428060571, 19.453898038468964
-129, 30, -2.251474735072685, 0.5235987755982988, -16.80620041921958, 5.567240944833471
-129, 33, -2.251474735072685, 0.5759586531581288, -6.608636062783948, -14.29954486167321
-129, 36, -2.251474735072685, 0.6283185307179586, -18.85603210238789, 13.165332698156641
-129, 39, -2.251474735072685, 0.6806784082777885, -17.13516081525918, 12.036784515412235
-129, 42, -2.251474735072685, 0.7330382858376184, -23.810923191496794, 11.604176926727344
-129, 45, -2.251474735072685, 0.7853981633974483, -18.251546953873024, 16.635420823190856
-129, 48, -2.251474735072685, 0.8377580409572782, -4.3677152707046965, -7.24437488430592
-129, 51, -2.251474735072685, 0.8901179185171081, -8.772022201397784, 11.39890861611798
-129, 54, -2.251474735072685, 0.9424777960769379, -7.205982597437399, -6.831481150784844
-129, 57, -2.251474735072685, 0.9948376736367679, -15.234576656843368, -4.175059036499442
-129, 60, -2.251474735072685, 1.0471975511965976, -9.824368736051262, 4.222174958973873
-129, 63, -2.251474735072685, 1.0995574287564276, -16.18056675585326, 2.4814386574176863
-129, 66, -2.251474735072685, 1.1519173063162575, -7.6109330924869045, -17.863713485722663
-129, 69, -2.251474735072685, 1.2042771838760873, -2.2203390330809345, -3.1935289951998374
-129, 72, -2.251474735072685, 1.2566370614359172, -6.021606359813617, -7.787047474973837
-129, 75, -2.251474735072685, 1.3089969389957472, -4.009477646942328, -7.297150113163689
-129, 78, -2.251474735072685, 1.361356816555577, -4.532774676645318, -12.675114137492361
-129, 81, -2.251474735072685, 1.413716694115407, -9.428863785556224, -14.191781132117857
-129, 84, -2.251474735072685, 1.4660765716752369, -0.4947845776354154, -6.155903572287888
-129, 87, -2.251474735072685, 1.5184364492350666, -6.142675666744327, -6.0361547253294425
-129, 90, -2.251474735072685, 1.5707963267948966, -10.111101409318593, -15.898871224905411
-129, 93, -2.251474735072685, 1.6231562043547265, -10.647992498427508, -6.0447758432932845
-129, 96, -2.251474735072685, 1.6755160819145565, -1.643507349912616, -16.486145808215795
-129, 99, -2.251474735072685, 1.7278759594743862, -3.692230122189847, -12.910198941455366
-129, 102, -2.251474735072685, 1.7802358370342162, 3.6829480956319376, -14.34645999548681
-129, 105, -2.251474735072685, 1.8325957145940461, 4.4154629471170495, -18.309750752488526
-129, 108, -2.251474735072685, 1.8849555921538759, 1.3956114619685478, -9.776091014440972
-129, 111, -2.251474735072685, 1.9373154697137058, -2.2737053697146137, -9.805223355601097
-129, 114, -2.251474735072685, 1.9896753472735358, -2.1564182410017443, -20.531791340325626
-129, 117, -2.251474735072685, 2.0420352248333655, -5.53565586476411, -13.017923681485971
-129, 120, -2.251474735072685, 2.0943951023931953, -7.363873686546311, -13.787065923636439
-129, 123, -2.251474735072685, 2.1467549799530254, 14.768997600582411, -19.50065371034089
-129, 126, -2.251474735072685, 2.199114857512855, 6.52593819464181, -14.281063279224023
-129, 129, -2.251474735072685, 2.251474735072685, 3.8989183926616215, -13.505759976820038
-129, 132, -2.251474735072685, 2.303834612632515, 9.08915601642401, -13.792892317979938
-129, 135, -2.251474735072685, 2.356194490192345, 2.1147203728596256, -19.20032168884328
-129, 138, -2.251474735072685, 2.4085543677521746, 3.64092829365171, -10.646513435944238
-129, 141, -2.251474735072685, 2.4609142453120048, 2.6464035411764626, -9.500823994925945
-129, 144, -2.251474735072685, 2.5132741228718345, 10.508264927315086, -13.879283068759552
-129, 147, -2.251474735072685, 2.5656340004316642, 3.3296015609784684, -1.4044550138803475
-129, 150, -2.251474735072685, 2.6179938779914944, 13.84182928375073, 1.6521255162468746
-129, 153, -2.251474735072685, 2.670353755551324, 8.475304531275489, -4.636234547685758
-129, 156, -2.251474735072685, 2.722713633111154, 3.7600075015725083, 1.9776133091736858
-129, 159, -2.251474735072685, 2.775073510670984, 4.284849085730927, 2.064560175934565
-129, 162, -2.251474735072685, 2.827433388230814, -0.1198043796156107, 2.376853577348464
-129, 165, -2.251474735072685, 2.8797932657906435, 11.685621362958628, 8.931285592623743
-129, 168, -2.251474735072685, 2.9321531433504737, 4.252156016424026, 5.30091562770146
-129, 171, -2.251474735072685, 2.9845130209103035, 11.870116412463606, 10.700793187531175
-129, 174, -2.251474735072685, 3.036872898470133, 8.117967897612127, 14.26969132618512
-129, 177, -2.251474735072685, 3.0892327760299634, 14.1620075015725, 21.01220792129556
-126, -180, -2.199114857512855, -3.141592653589793, 12.042538526748785, 17.475510578843267
-126, -177, -2.199114857512855, -3.0892327760299634, 20.71318209110521, 21.241114927157806
-126, -174, -2.199114857512855, -3.036872898470133, 19.110310803976496, 20.347148704285367
-126, -171, -2.199114857512855, -2.9845130209103035, 17.602122685164627, 29.731457378603313
-126, -168, -2.199114857512855, -2.9321531433504737, 12.948142487144818, 22.57738140200152
-126, -165, -2.199114857512855, -2.8797932657906435, 21.03467714061014, 34.880090645
-126, -162, -2.199114857512855, -2.827433388230814, 18.37824149704581, 29.403988006809943
-126, -159, -2.199114857512855, -2.775073510670984, 14.136964269323046, 27.08502398248126
-126, -156, -2.199114857512855, -2.722713633111154, 12.928172190115106, 29.768654017558987
-126, -153, -2.199114857512855, -2.670353755551324, 18.01032070496659, 31.084185042735264
-126, -150, -2.199114857512855, -2.6179938779914944, 9.358647437639872, 28.135646760980833
-126, -147, -2.199114857512855, -2.5656340004316642, 11.156162289125007, 29.396623330712014
-126, -144, -2.199114857512855, -2.5132741228718345, 8.903162289125028, 29.809302870739778
-126, -141, -2.199114857512855, -2.4609142453120048, 15.00449892278837, 27.74249726225268
-126, -138, -2.199114857512855, -2.4085543677521746, 13.131776150511174, 28.544444129013545
-126, -135, -2.199114857512855, -2.356194490192345, 6.032132586154724, 26.895490005674976
-126, -132, -2.199114857512855, -2.303834612632515, 5.251647437639879, 31.89163489223739
-126, -129, -2.199114857512855, -2.251474735072685, 17.376291001996304, 23.844908491671504
-126, -126, -2.199114857512855, -2.199114857512855, 18.199815754471523, 31.369944467342833
-126, -123, -2.199114857512855, -2.1467549799530254, 22.931399912887404, 29.17358440341021
-126, -120, -2.199114857512855, -2.0943951023931953, 13.909142487144816, 26.600392656309683
-126, -117, -2.199114857512855, -2.0420352248333655, 9.868795952491354, 30.01980486960478
-126, -114, -2.199114857512855, -1.9896753472735358, 19.391914764372544, 21.787860647256295
-126, -111, -2.199114857512855, -1.9373154697137058, 8.729122685164626, 31.017441177383283
-126, -108, -2.199114857512855, -1.8849555921538759, 16.135221695065614, 28.32020982632216
-126, -105, -2.199114857512855, -1.8325957145940461, 21.51526129902599, 1.457622039617232
-126, -102, -2.199114857512855, -1.7802358370342162, 7.285845457441881, 9.963509500437299
-126, -99, -2.199114857512855, -1.7278759594743862, 11.92305337823395, 0.37007022858408906
-126, -96, -2.199114857512855, -1.6755160819145565, 14.84063753664979, 4.464165610195999
-126, -93, -2.199114857512855, -1.6231562043547265, 12.43568704160025, 7.368310496758636
-126, -90, -2.199114857512855, -1.5707963267948966, 7.5852216950656315, -6.276841646381718
-126, -87, -2.199114857512855, -1.5184364492350666, 13.13990486338245, -9.605399730116106
-126, -84, -2.199114857512855, -1.4660765716752369, 14.217627635659664, -8.464700388108152
-126, -81, -2.199114857512855, -1.413716694115407, 15.009657338629946, -11.096129758971259
-126, -78, -2.199114857512855, -1.361356816555577, 19.901241497045792, -24.41156903082446
-126, -75, -2.199114857512855, -1.3089969389957472, 15.00279595249138, -14.130533055153146
-126, -72, -2.199114857512855, -1.2566370614359172, 5.914241497045827, -10.419922822055863
-126, -69, -2.199114857512855, -1.2042771838760873, 8.766191992095326, -3.817193777077394
-126, -66, -2.199114857512855, -1.1519173063162575, 12.161815754471576, -5.934227108336761
-126, -63, -2.199114857512855, -1.0995574287564276, 20.640033576253725, -29.05475548910086
-126, -60, -2.199114857512855, -1.0471975511965976, 1.0551820911052148, 0.43939929845187853
-126, -57, -2.199114857512855, -0.9948376736367679, 16.564835556451765, -24.77158452785701
-126, -54, -2.199114857512855, -0.9424777960769379, 24.85061773466957, -33.59136043337359
-126, -51, -2.199114857512855, -0.8901179185171081, 6.250617734669579, -3.677760101266502
-126, -48, -2.199114857512855, -0.8377580409572782, 14.113795952491351, -24.978734026585173
-126, -45, -2.199114857512855, -0.7853981633974483, 8.06834050694679, -24.095945575666104
-126, -42, -2.199114857512855, -0.7330382858376184, 9.392281101006223, -23.216830392073877
-126, -39, -2.199114857512855, -0.6806784082777885, 11.570825655461654, -40.49320035699638
-126, -36, -2.199114857512855, -0.6283185307179586, 5.303439516847802, -23.148570321919024
-126, -33, -2.199114857512855, -0.5759586531581288, 2.6257464475408545, -23.518484841297095
-126, -30, -2.199114857512855, -0.5235987755982988, -6.998095136617563, -11.300072628001793
-126, -27, -2.199114857512855, -0.47123889803846897, 1.7788652594220238, -7.894729721637282
-126, -24, -2.199114857512855, -0.4188790204786391, -10.573293156419533, -11.385050181609413
-126, -21, -2.199114857512855, -0.3665191429188092, -5.873293156419524, -18.865212225739906
-126, -18, -2.199114857512855, -0.3141592653589793, -1.7092436514690383, -27.57550298274169
-126, -15, -2.199114857512855, -0.2617993877991494, -3.479055532657167, -14.512110571426634
-126, -12, -2.199114857512855, -0.20943951023931956, -14.166303057409628, -11.259609249220553
-126, -9, -2.199114857512855, -0.15707963267948966, -6.172728799983905, -17.978147530974805
-126, -6, -2.199114857512855, -0.10471975511965978, -14.46212483958787, -0.28335908005581945
-126, -3, -2.199114857512855, -0.05235987755982989, -7.536708998003691, -2.159035975671473
-126, 0, -2.199114857512855, 0.0, -6.489966423746283, -15.197594059405937
-126, 3, -2.199114857512855, 0.05235987755982989, -11.243293156419536, -9.229934321358229
-126, 6, -2.199114857512855, 0.10471975511965978, -12.604708998003701, -6.676789434795666
-126, 9, -2.199114857512855, 0.15707963267948966, -6.811184245528446, -9.7028128650648
-126, 12, -2.199114857512855, 0.20943951023931956, -10.255253552459134, -4.7295689686012325
-126, 15, -2.199114857512855, 0.2617993877991494, -2.660065433647254, -5.848701309761482
-126, 18, -2.199114857512855, 0.3141592653589793, -14.854025829686861, 2.126493081751587
-126, 21, -2.199114857512855, 0.3665191429188092, -11.828510978201711, -4.420817477230388
-126, 24, -2.199114857512855, 0.4188790204786391, -16.51432285938984, 12.881089785569811
-126, 27, -2.199114857512855, 0.47123889803846897, -15.35114464156808, 4.117680216686787
-126, 30, -2.199114857512855, 0.5235987755982988, -9.781827809884877, 7.628537974536438
-126, 33, -2.199114857512855, 0.5759586531581288, -14.652372364340293, 9.958435336346595
-126, 36, -2.199114857512855, 0.6283185307179586, -11.301679295033386, -2.3151425493681135
-126, 39, -2.199114857512855, 0.6806784082777885, -20.011233750478933, -0.05514617765707429
-126, 42, -2.199114857512855, 0.7330382858376184, -16.95987731483538, 3.1393650455392197
-126, 45, -2.199114857512855, 0.7853981633974483, -21.462441671271016, 11.777539635072038
-126, 48, -2.199114857512855, 0.8377580409572782, -16.313362463350245, -0.05552339915740966
-126, 51, -2.199114857512855, 0.8901179185171081, -15.878530780181894, 5.016512576514028
-126, 54, -2.199114857512855, 0.9424777960769379, -16.866689196023504, -0.5058375864284027
-126, 57, -2.199114857512855, 0.9948376736367679, -4.577629790082916, -11.51003923451923
-126, 60, -2.199114857512855, 1.0471975511965976, -13.230708998003708, -2.109953753897408
-126, 63, -2.199114857512855, 1.0995574287564276, -12.186837710875002, -10.663927679215984
-126, 66, -2.199114857512855, 1.1519173063162575, -11.006798106914587, -7.199317446118696
-126, 69, -2.199114857512855, 1.2042771838760873, 1.1303702099171011, -19.35212305460578
-126, 72, -2.199114857512855, 1.2566370614359172, -17.92249117622152, -9.43236430665702
-126, 75, -2.199114857512855, 1.3089969389957472, -8.405649592063114, -9.018763974549826
-126, 78, -2.199114857512855, 1.361356816555577, -10.426619889092787, -7.743985424621085
-126, 81, -2.199114857512855, 1.413716694115407, -5.973867413845255, -0.9091474687515141
-126, 84, -2.199114857512855, 1.4660765716752369, -11.049253552459149, -13.549517433674023
-126, 87, -2.199114857512855, 1.5184364492350666, -5.390570384142307, -10.134610170873998
-126, 90, -2.199114857512855, 1.5707963267948966, -12.330402067310626, -9.499059343717297
-126, 93, -2.199114857512855, 1.6231562043547265, -1.9978872158255088, -8.815726338342781
-126, 96, -2.199114857512855, 1.6755160819145565, -12.728263453449262, -16.31163095673066
-126, 99, -2.199114857512855, 1.7278759594743862, -6.330392166320524, -12.501486070168239
-126, 102, -2.199114857512855, 1.7802358370342162, -2.1560753346373493, -10.146955044991747
-126, 105, -2.199114857512855, 1.8325957145940461, -2.2563525623601164, -17.382869564369706
-126, 108, -2.199114857512855, 1.8849555921538759, -1.051213948498738, -5.187071212460762
-126, 111, -2.199114857512855, 1.9373154697137058, -0.5689664237462556, -15.802431276393177
-126, 114, -2.199114857512855, 1.9896753472735358, 2.4887959524913423, -14.21725668686025
-126, 117, -2.199114857512855, 2.0420352248333655, -0.9508080079046702, -11.417577146832507
-126, 120, -2.199114857512855, 2.0943951023931953, 4.293459318827972, -15.545164933537416
-126, 123, -2.199114857512855, 2.1467549799530254, -4.025461473251232, -7.516307175687425
-126, 126, -2.199114857512855, 2.199114857512855, 9.261538526748781, -20.496786051501235
-126, 129, -2.199114857512855, 2.251474735072685, 5.691053378233928, -5.657522353057652
-126, 132, -2.199114857512855, 2.303834612632515, 3.2868256554616364, -9.229436872435395
-126, 135, -2.199114857512855, 2.356194490192345, 15.93493456635273, -6.370559312605669
-126, 138, -2.199114857512855, 2.4085543677521746, 7.971102883184414, -15.677374822082836
-126, 141, -2.199114857512855, 2.4609142453120048, 4.524350407936897, -1.7489032028467089
-126, 144, -2.199114857512855, 2.5132741228718345, 14.062756348530941, -8.41414445489818
-126, 147, -2.199114857512855, 2.5656340004316642, 7.973865259422048, -9.534118380216958
-126, 150, -2.199114857512855, 2.6179938779914944, 10.611152388134917, -6.395448741178846
-126, 153, -2.199114857512855, 2.670353755551324, 15.316696942590367, -0.7855810823392366
-126, 156, -2.199114857512855, 2.722713633111154, 14.137518724768572, -2.5522084730045096
-126, 159, -2.199114857512855, 2.775073510670984, 3.143310803976517, 3.674183938310815
-126, 162, -2.199114857512855, 2.827433388230814, 4.632657338629966, 3.93610110210095
-126, 165, -2.199114857512855, 2.8797932657906435, 8.748399912887411, 5.335651929257409
-126, 168, -2.199114857512855, 2.9321531433504737, 10.666726645560662, 11.62590572671133
-126, 171, -2.199114857512855, 2.9845130209103035, 19.39471674457055, 13.744644672679698
-126, 174, -2.199114857512855, 3.036872898470133, 12.82902367526362, 18.141202359444208
-126, 177, -2.199114857512855, 3.0892327760299634, 14.260310803976513, 16.26427263315629
-123, -180, -2.1467549799530254, -3.141592653589793, 19.002881433113167, 24.83798809090611
-123, -177, -2.1467549799530254, -3.0892327760299634, 11.710396284598314, 20.2434804869475
-123, -174, -2.1467549799530254, -3.036872898470133, 20.624703215291408, 18.866620910428075
-123, -171, -2.1467549799530254, -2.9845130209103035, 14.790039848954752, 23.48721975484095
-123, -168, -2.1467549799530254, -2.9321531433504737, 12.577178462816136, 25.04940120398173
-123, -165, -2.1467549799530254, -2.8797932657906435, 16.02750519548943, 25.800912427178243
-123, -162, -2.1467549799530254, -2.827433388230814, 17.647802225192372, 34.26877018502777
-123, -159, -2.1467549799530254, -2.775073510670984, 17.690594304400307, 32.46689526961
-123, -156, -2.1467549799530254, -2.722713633111154, 14.27382202717258, 24.114030255182755
-123, -153, -2.1467549799530254, -2.670353755551324, 15.380762621231993, 33.64019494372537
-123, -150, -2.1467549799530254, -2.6179938779914944, 16.985247769746834, 27.6749239887036
-123, -147, -2.1467549799530254, -2.5656340004316642, 18.04216856182605, 28.064682736652614
-123, -144, -2.1467549799530254, -2.5132741228718345, 10.050406185588416, 29.38718405885855
-123, -141, -2.1467549799530254, -2.4609142453120048, 26.56988143311317, 33.40358637116358
-123, -138, -2.1467549799530254, -2.4085543677521746, 15.886119056875533, 34.69868175277592
-123, -135, -2.1467549799530254, -2.356194490192345, 12.415653710340896, 31.844668223496775
-123, -132, -2.1467549799530254, -2.303834612632515, 17.557455690538923, 28.770050733821545
-123, -129, -2.1467549799530254, -2.251474735072685, 19.628396284598345, 32.52850255107746
-123, -126, -2.1467549799530254, -2.199114857512855, 25.2315547004399, 26.98749892278838
-123, -123, -2.1467549799530254, -2.1467549799530254, 18.38926757172705, 25.47224776974683
-123, -120, -2.1467549799530254, -2.0943951023931953, 12.93321806677654, 24.591937210765117
-123, -117, -2.1467549799530254, -2.0420352248333655, 11.796485393509206, 15.21224051316912
-123, -114, -2.1467549799530254, -1.9896753472735358, 18.07762400737058, 22.96377153834539
-123, -111, -2.1467549799530254, -1.9373154697137058, 6.854584403410193, 11.288668900155553
-123, -108, -2.1467549799530254, -1.8849555921538759, 18.33176262123198, 5.229843489688484
-123, -105, -2.1467549799530254, -1.8325957145940461, 15.175307175687436, 7.559721049518224
-123, -102, -2.1467549799530254, -1.7802358370342162, 11.37181212618246, 5.327568906377884
-123, -99, -2.1467549799530254, -1.7278759594743862, 7.2387725222220505, 14.717030624623693
-123, -96, -2.1467549799530254, -1.6755160819145565, 19.968465591529018, 0.037789372572241325
-123, -93, -2.1467549799530254, -1.6231562043547265, 12.446673512321091, -0.09442217650869925
-123, -90, -2.1467549799530254, -1.5707963267948966, 13.599287373707249, -0.5295248146985239
-123, -87, -2.1467549799530254, -1.5184364492350666, 12.18849529449929, -1.0243700271458103
-123, -84, -2.1467549799530254, -1.4660765716752369, 10.209029947964664, -3.7083637544447816
-123, -81, -2.1467549799530254, -1.413716694115407, 10.59695074004387, -4.905416887684135
-123, -78, -2.1467549799530254, -1.361356816555577, 8.907752720241874, -2.7378462585472403
-123, -75, -2.1467549799530254, -1.3089969389957472, 8.43936658162802, -8.45401820366799
-123, -72, -2.1467549799530254, -1.2566370614359172, 4.502970542024078, 1.1810870789342411
-123, -69, -2.1467549799530254, -1.2042771838760873, 12.886307175687417, -20.60249080678036
-123, -66, -2.1467549799530254, -1.1519173063162575, 14.251099254895355, -27.854266712297154
-123, -63, -2.1467549799530254, -1.0995574287564276, 18.857990344004243, -27.72774558811075
-123, -60, -2.1467549799530254, -1.0471975511965976, 20.485772522222074, -20.41156109758774
-123, -57, -2.1467549799530254, -0.9948376736367679, 14.776198264796331, -21.789237993203535
-123, -54, -2.1467549799530254, -0.9424777960769379, 19.857346779647827, -34.713251522482494
-123, -51, -2.1467549799530254, -0.8901179185171081, 7.754227967766658, -16.118453170573435
-123, -48, -2.1467549799530254, -0.8377580409572782, 14.795138858855747, -28.866031056288136
-123, -45, -2.1467549799530254, -0.7853981633974483, 12.470406185588397, -25.03981686279481
-123, -42, -2.1467549799530254, -0.7330382858376184, -1.8292373787680165, -11.957830392073875
-123, -39, -2.1467549799530254, -0.6806784082777885, -0.2232868837185199, -8.724032040164712
-123, -36, -2.1467549799530254, -0.6283185307179586, 4.054782423212163, -27.882580222909116
-123, -33, -2.1467549799530254, -0.5759586531581288, -2.208484903520493, -20.34495018783175
-123, -30, -2.1467549799530254, -0.5235987755982988, -9.63797005203535, -15.173844905229506
-123, -27, -2.1467549799530254, -0.47123889803846897, -9.030296784708613, -4.457848533518475
-123, -24, -2.1467549799530254, -0.4188790204786391, -1.1012670817383217, -18.794426419233176
-123, -21, -2.1467549799530254, -0.3665191429188092, -8.447296784708623, -19.301727077225056
-123, -18, -2.1467549799530254, -0.3141592653589793, -8.499138368867028, -12.985562388682283
-123, -15, -2.1467549799530254, -0.2617993877991494, -10.038168071837312, -7.910754135783071
-123, -12, -2.1467549799530254, -0.20943951023931956, -11.26791064609473, -18.179836971992824
-123, -9, -2.1467549799530254, -0.15707963267948966, -13.295960151045236, 1.814515835361829
-123, -6, -2.1467549799530254, -0.10471975511965978, -10.006118566886833, -3.22406205035285
-123, -3, -2.1467549799530254, -0.05235987755982989, -7.7279898540155285, -10.082194391513058
-123, 0, -2.1467549799530254, 0.0, -15.396940349065044, -6.274237623762375
-123, 3, -2.1467549799530254, 0.05235987755982989, -13.742960151045265, -6.782142242150306
-123, 6, -2.1467549799530254, 0.10471975511965978, -16.702504705500694, -3.399165672419428
-123, 9, -2.1467549799530254, 0.15707963267948966, -5.945653220352182, -3.423802964074701
-123, 12, -2.1467549799530254, 0.20943951023931956, -11.21334628965908, -1.3616976814725223
-123, 15, -2.1467549799530254, 0.2617993877991494, -9.214128467876929, 7.172665026872177
-123, 18, -2.1467549799530254, 0.3141592653589793, -18.08720767579773, 3.5783544678902013
-123, 21, -2.1467549799530254, 0.3665191429188092, -13.16431658668881, -0.6695402495076157
-123, 24, -2.1467549799530254, 0.4188790204786391, -13.289742329263047, 4.705030379629215
-123, 27, -2.1467549799530254, 0.47123889803846897, -8.359039358966008, 4.777204969162038
-123, 30, -2.1467549799530254, 0.5235987755982988, -23.436524507480897, 11.781844905229505
-123, 33, -2.1467549799530254, 0.5759586531581288, -3.4208017352036504, -10.615178525039536
-123, 36, -2.1467549799530254, 0.6283185307179586, -24.284395794609573, -1.7934494800611747
-123, 39, -2.1467549799530254, 0.6806784082777885, -12.739059160946246, -10.753641227162023
-123, 42, -2.1467549799530254, 0.7330382858376184, -13.031831438173962, 8.76618682771744
-123, 45, -2.1467549799530254, 0.7853981633974483, -20.699316586688802, 0.7749851796264972
-123, 48, -2.1467549799530254, 0.8377580409572782, -10.700049259956122, 4.761100363218836
-123, 51, -2.1467549799530254, 0.8901179185171081, -24.659316586688814, 18.814680893345702
-123, 54, -2.1467549799530254, 0.9424777960769379, -20.568950250055167, 3.2952911264428852
-123, 57, -2.1467549799530254, 0.9948376736367679, -19.08317797282744, 3.830921161520367
-123, 60, -2.1467549799530254, 1.0471975511965976, -11.3723957946096, -5.728240882610283
-123, 63, -2.1467549799530254, 1.0995574287564276, -14.896168071837337, -4.0727494613941895
-123, 66, -2.1467549799530254, 1.1519173063162575, -9.248999755005654, -4.781663980772148
-123, 69, -2.1467549799530254, 1.2042771838760873, -3.363267081738343, -0.6888656288632228
-123, 72, -2.1467549799530254, 1.2566370614359172, 2.3266042053903817, -14.980146484874826
-123, 75, -2.1467549799530254, 1.3089969389957472, -4.1797423292630675, -7.94613031118349
-123, 78, -2.1467549799530254, 1.361356816555577, -14.647692824312589, -1.6132527513537636
-123, 81, -2.1467549799530254, 1.413716694115407, -10.177187873817509, -6.877385092513883
-123, 84, -2.1467549799530254, 1.4660765716752369, -11.927970052035331, -12.559359017832447
-123, 87, -2.1467549799530254, 1.5184364492350666, 0.7829507400438486, -5.682827992656181
-123, 90, -2.1467549799530254, 1.5707963267948966, -7.757475002530404, -6.4019603338163265
-123, 93, -2.1467549799530254, 1.6231562043547265, -3.953039358966034, -11.446736239332898
-123, 96, -2.1467549799530254, 1.6755160819145565, -9.297692824312591, -6.595264620096988
-123, 99, -2.1467549799530254, 1.7278759594743862, -4.8329007451046495, -0.7457335949207176
-123, 102, -2.1467549799530254, 1.7802358370342162, -7.171623517381896, -7.238519401427394
-123, 105, -2.1467549799530254, 1.8325957145940461, -6.71736609163931, -8.027146792092488
-123, 108, -2.1467549799530254, 1.8849555921538759, -2.273762131243255, -6.058091014440963
-123, 111, -2.1467549799530254, 1.9373154697137058, -2.830326487678888, -9.098668900155563
-123, 114, -2.1467549799530254, 1.9896753472735358, -3.986623517381883, -9.179672528444405
-123, 117, -2.1467549799530254, 2.0420352248333655, 3.658921037073556, -29.567606849802775
-123, 120, -2.1467549799530254, 2.0943951023931953, -3.9083363886690043, -18.665788695913655
-123, 123, -2.1467549799530254, 2.1467549799530254, 5.9253071756874185, -12.91260420539041
-123, 126, -2.1467549799530254, 2.199114857512855, 8.582336878657719, -20.92965733862997
-123, 129, -2.1467549799530254, 2.251474735072685, 13.24359430440029, -9.912462947117039
-123, 132, -2.1467549799530254, 2.303834612632515, 18.15369331430129, -9.712674496197785
-123, 135, -2.1467549799530254, 2.356194490192345, 24.418198264796363, -8.009965253199718
-123, 138, -2.1467549799530254, 2.4085543677521746, -2.3827423292630523, -14.248968881488796
-123, 141, -2.1467549799530254, 2.4609142453120048, 1.6031586608359296, -10.625289341460586
-123, 144, -2.1467549799530254, 2.5132741228718345, 12.099029947964683, -8.858144454898158
-123, 147, -2.1467549799530254, 2.5656340004316642, 6.655336878657718, -0.2330985782367597
-123, 150, -2.1467549799530254, 2.6179938779914944, 10.480455690538921, 2.0623037340686725
-123, 153, -2.1467549799530254, 2.670353755551324, 6.623128957865644, 3.935547630532066
-123, 156, -2.1467549799530254, 2.722713633111154, 11.95256460143001, 0.6593459824410096
-123, 159, -2.1467549799530254, 2.775073510670984, 7.211802225192378, 11.85641166108309
-123, 162, -2.1467549799530254, 2.827433388230814, 14.349653710340881, 7.954437735764305
-123, 165, -2.1467549799530254, 2.8797932657906435, 11.256663611330998, 12.588513315396025
-123, 168, -2.1467549799530254, 2.9321531433504737, 19.509524997469597, 14.666440380176692
-123, 171, -2.1467549799530254, 2.9845130209103035, 7.147584403410235, 7.714001108323263
-123, 174, -2.1467549799530254, 3.036872898470133, 13.90822796776663, 15.575519191127386
-123, 177, -2.1467549799530254, 3.0892327760299634, 15.250178462816127, 19.344261955322196
-120, -180, -2.0943951023931953, -3.141592653589793, 6.5034520622503, 25.413935544573608
-120, -177, -2.0943951023931953, -3.0892327760299634, 13.393362953339373, 20.255554388948198
-120, -174, -2.0943951023931953, -3.036872898470133, 9.958630280072068, 22.46407027320857
-120, -171, -2.0943951023931953, -2.9845130209103035, 19.08354117116117, 23.347447477613255
-120, -168, -2.0943951023931953, -2.9321531433504737, 17.696422359279993, 22.92507447130847
-120, -165, -2.0943951023931953, -2.8797932657906435, 18.286907507794833, 30.3733579717327
-120, -162, -2.0943951023931953, -2.827433388230814, 14.456818398883959, 31.613948402849562
-120, -159, -2.0943951023931953, -2.775073510670984, 15.488036220666126, 33.066528932976354
-120, -156, -2.0943951023931953, -2.722713633111154, 12.798145131557215, 26.444129265083745
-120, -153, -2.0943951023931953, -2.670353755551324, 19.06104612165621, 28.303402864517462
-120, -150, -2.0943951023931953, -2.6179938779914944, 15.973749091953236, 29.003329929297667
-120, -147, -2.0943951023931953, -2.5656340004316642, 17.842293646408685, 28.14375204358329
-120, -144, -2.0943951023931953, -2.5132741228718345, 8.249155032547318, 30.648431583611046
-120, -141, -2.0943951023931953, -2.4609142453120048, 15.940155032547302, 40.355368549381396
-120, -138, -2.0943951023931953, -2.4085543677521746, 17.446798596903754, 19.593988683468996
-120, -135, -2.0943951023931953, -2.356194490192345, 18.777283745418607, 31.468499906665052
-120, -132, -2.0943951023931953, -2.303834612632515, 19.316333250369105, 30.935981426890855
-120, -129, -2.0943951023931953, -2.251474735072685, 17.87394711175522, 35.9889084916715
-120, -126, -2.0943951023931953, -2.199114857512855, 15.740927309775019, 37.16597417031313
-120, -123, -2.0943951023931953, -2.1467549799530254, 15.877709487992828, 18.97493093806367
-120, -120, -2.0943951023931953, -2.0943951023931953, 17.736570874131477, 26.977422359279966
